C/NO-1 (dB-Hz),PR-1 (m),Elevation-1 (deg),output-1
46.402157,38400793.57,32.937611,LOS
46.0658,38400855.09,32.93697,LOS
45.320518,38400916.09,32.936325,LOS
45.144066,38400971.87,32.93568,LOS
45.230469,38401033.11,32.935043,LOS
45.006523,38401094.39,32.934399,LOS
45.139965,38401155.54,32.933754,LOS
45.497868,38401211.4,32.933105,LOS
45.281288,38401272.69,32.932468,LOS
45.005039,38401333.6,32.931816,LOS
44.684914,38401394.78,32.931183,LOS
45.411114,38401450.3,32.930538,LOS
45.906155,38401511.54,32.929901,LOS
46.295189,38401572.95,32.929256,LOS
46.172661,38401634.15,32.928616,LOS
46.299686,38401689.71,32.927967,LOS
46.049671,38401750.9,32.92733,LOS
46.467251,38401811.83,32.926682,LOS
46.586941,38401867.56,32.926052,LOS
47.292389,38401928.8,32.925404,LOS
47.48711,38401989.71,32.924763,LOS
48.051205,38402050.5,32.924126,LOS
48.135605,38402106.51,32.923481,LOS
47.851456,38402167.42,32.92284,LOS
47.31683,38402228.43,32.922211,LOS
46.895813,38402288.98,32.921562,LOS
46.464989,38402349.88,32.920921,LOS
46.742867,38402405.59,32.920277,LOS
47.417057,38402466.2,32.919647,LOS
47.875607,38402527.11,32.919006,LOS
48.009563,38402583.11,32.918365,LOS
47.307377,38402643.69,32.917728,LOS
47.205441,38402704.51,32.917091,LOS
47.61599,38402765.53,32.916451,LOS
47.406471,38402820.88,32.915813,LOS
47.589642,38402881.73,32.915173,LOS
47.98378,38402942.38,32.914536,LOS
48.159576,38403003.37,32.913898,LOS
47.593582,38403058.59,32.91325,LOS
46.911324,38403119.49,32.912624,LOS
46.726444,38403180.38,32.911983,LOS
46.61581,38403241.27,32.911346,LOS
46.48917,38403296.72,32.910702,LOS
46.177364,38403357.71,32.910072,LOS
46.777466,38403418.31,32.909431,LOS
47.219711,38403478.77,32.908794,LOS
47.282795,38403534.16,32.908161,LOS
46.429977,38403594.86,32.907524,LOS
45.940323,38403655.31,32.906883,LOS
45.434864,38403716.02,32.906246,LOS
44.810917,38403771.6,32.905613,LOS
44.929802,38403832.05,32.90498,LOS
45.2201,38403892.95,32.904339,LOS
46.105289,38403953.15,32.903702,LOS
46.946587,38404008.42,32.903076,LOS
47.262802,38404068.89,32.902435,LOS
47.757023,38404129.5,32.901798,LOS
47.861767,38404190.11,32.901169,LOS
47.643486,38404245.23,32.900536,LOS
47.119457,38404305.55,32.899895,LOS
46.696716,38404365.92,32.899261,LOS
46.477486,38404426.56,32.898628,LOS
45.754059,38404481.54,32.897995,LOS
46.33773,38404542.0,32.897362,LOS
47.193203,38404602.66,32.896729,LOS
47.89933,38404662.95,32.896084,LOS
47.431915,38404723.32,32.895454,LOS
46.103481,38404778.21,32.894821,LOS
46.178463,38404838.78,32.894192,LOS
46.491261,38404898.84,32.893562,LOS
46.636467,38404959.1,32.892921,LOS
45.861118,38405013.84,32.892296,LOS
45.155827,38405074.25,32.891655,LOS
45.22364,38405134.6,32.891029,LOS
45.735397,38405194.93,32.890392,LOS
46.781017,38405250.03,32.889763,LOS
47.3633,38405310.27,32.88913,LOS
47.873756,38405370.5,32.8885,LOS
47.526638,38405430.98,32.887867,LOS
47.352448,38405485.9,32.887238,LOS
47.434868,38405545.98,32.8866,LOS
47.064938,38405605.98,32.885967,LOS
46.553593,38405666.32,32.885338,LOS
45.489948,38405721.04,32.884708,LOS
45.140629,38405781.27,32.884075,LOS
44.85247,38405841.35,32.883446,LOS
44.766281,38405901.59,32.882816,LOS
45.385712,38405956.37,32.882175,LOS
45.881546,38406016.57,32.88155,LOS
47.235443,38406076.8,32.880928,LOS
47.675564,38406136.87,32.880287,LOS
47.86507,38406191.46,32.879658,LOS
47.148609,38406251.72,32.879032,LOS
46.323158,38406311.62,32.878403,LOS
46.416664,38406371.54,32.877762,LOS
46.200459,38406431.52,32.87714,LOS
45.521713,38406486.03,32.876511,LOS
44.993671,38406545.96,32.875881,LOS
44.947643,38406605.92,32.875248,LOS
45.551731,38406665.65,32.874626,LOS
46.534313,38406720.21,32.873997,LOS
47.009155,38406780.11,32.873363,LOS
46.971344,38406840.37,32.872734,LOS
47.245296,38406900.33,32.872112,LOS
47.028831,38406954.87,32.871483,LOS
47.32679,38407014.52,32.870857,LOS
47.85434,38407073.93,32.870232,LOS
47.457127,38407133.88,32.869602,LOS
46.923397,38407193.75,32.868977,LOS
46.026222,38407247.96,32.868347,LOS
46.380573,38407307.76,32.867725,LOS
46.25769,38407367.02,32.867092,LOS
46.638988,38407426.33,32.86647,LOS
46.962093,38407485.92,32.865829,LOS
47.020191,38407540.41,32.865211,LOS
47.328354,38407600.25,32.864586,LOS
47.680611,38407659.85,32.863953,LOS
47.559639,38407719.76,32.863338,LOS
46.711853,38407779.36,32.862709,LOS
46.108986,38407833.62,32.86208,LOS
45.812035,38407893.27,32.861454,LOS
45.994907,38407952.93,32.860828,LOS
46.154343,38408013.21,32.860207,LOS
46.296532,38408067.26,32.859581,LOS
46.045361,38408127.21,32.858959,LOS
46.03228,38408186.85,32.858337,LOS
45.774433,38408246.47,32.857708,LOS
45.524311,38408300.34,32.85709,LOS
44.613575,38408359.46,32.856464,LOS
44.944508,38408418.97,32.855835,LOS
45.387402,38408478.94,32.855217,LOS
45.820705,38408538.49,32.854588,LOS
45.606586,38408592.25,32.853966,LOS
45.16328,38408651.41,32.853344,LOS
45.109138,38408710.95,32.852718,LOS
45.67775,38408770.52,32.852097,LOS
46.281353,38408830.01,32.851471,LOS
47.304314,38408883.88,32.850849,LOS
47.810368,38408943.39,32.850227,LOS
48.489971,38409002.49,32.849602,LOS
47.617996,38409061.91,32.848984,LOS
47.83197,38409116.24,32.848362,LOS
47.88583,38409175.14,32.847733,LOS
47.750683,38409234.5,32.847115,LOS
47.35009,38409293.46,32.846493,LOS
46.640224,38409352.36,32.845871,LOS
46.557095,38409406.14,32.845249,LOS
46.840836,38409465.72,32.844627,LOS
47.148445,38409525.09,32.844006,LOS
46.595913,38409584.34,32.843388,LOS
45.862904,38409643.54,32.842762,LOS
45.649956,38409697.32,32.842144,LOS
45.729134,38409756.8,32.841526,LOS
45.676033,38409815.71,32.840904,LOS
46.101242,38409874.91,32.840275,LOS
46.67189,38409928.93,32.839661,LOS
47.049858,38409988.01,32.839039,LOS
46.825829,38410047.28,32.838421,LOS
47.143867,38410106.41,32.837799,LOS
46.772404,38410165.33,32.837181,LOS
47.052917,38410219.45,32.836563,LOS
46.450447,38410277.73,32.835941,LOS
45.791424,38410336.81,32.835327,LOS
45.60635,38410395.87,32.834705,LOS
45.764824,38410454.99,32.834084,LOS
45.597038,38410508.79,32.833466,LOS
45.717014,38410567.74,32.832848,LOS
46.786087,38410626.97,32.83223,LOS
47.387581,38410685.95,32.831615,LOS
47.235058,38410739.51,32.830994,LOS
46.849934,38410798.33,32.830376,LOS
44.930397,38410857.01,32.829758,LOS
44.571739,38410916.34,32.82914,LOS
45.158878,38410975.23,32.828518,LOS
44.814339,38411028.67,32.827904,LOS
45.281834,38411087.92,32.827286,LOS
46.143188,38411147.13,32.826672,LOS
46.574982,38411205.84,32.826054,LOS
46.104225,38411259.44,32.825436,LOS
46.001762,38411318.36,32.824821,LOS
45.756447,38411377.05,32.8242,LOS
46.200592,38411435.83,32.823578,LOS
46.371799,38411494.57,32.822964,LOS
46.131702,38411547.82,32.822357,LOS
45.966808,38411606.7,32.821735,LOS
46.469231,38411665.7,32.821121,LOS
46.791901,38411724.42,32.820511,LOS
46.051758,38411783.45,32.819893,LOS
45.734947,38411836.59,32.819275,LOS
45.339413,38411895.4,32.818661,LOS
45.23542,38411954.3,32.818039,LOS
45.809811,38412013.34,32.817432,LOS
46.504425,38412066.49,32.816822,LOS
46.800766,38412125.26,32.816204,LOS
47.096016,38412183.67,32.815598,LOS
47.183537,38412242.77,32.814976,LOS
47.461708,38412301.49,32.814362,LOS
47.788109,38412354.64,32.813747,LOS
47.854778,38412413.1,32.813133,LOS
47.154488,38412471.76,32.812519,LOS
46.238449,38412530.43,32.811909,LOS
46.448856,38412583.84,32.811291,LOS
45.975655,38412642.7,32.81068,LOS
46.047459,38412701.42,32.810074,LOS
46.825722,38412760.01,32.809456,LOS
47.225372,38412813.42,32.808842,LOS
46.792858,38412871.94,32.808235,LOS
46.139236,38412930.69,32.807621,LOS
46.308109,38412989.3,32.807007,LOS
45.857422,38413042.66,32.806396,LOS
46.044365,38413101.26,32.805782,LOS
45.630062,38413159.62,32.805176,LOS
45.761967,38413218.2,32.804565,LOS
45.338879,38413276.97,32.803944,LOS
45.275459,38413329.83,32.803333,LOS
46.139236,38413388.66,32.802723,LOS
46.772144,38413447.12,32.802113,LOS
46.927311,38413505.49,32.801506,LOS
47.340199,38413558.9,32.800896,LOS
47.484554,38413617.12,32.800285,LOS
47.322292,38413675.56,32.799675,LOS
47.192539,38413733.96,32.799065,LOS
46.926483,38413787.3,32.798458,LOS
45.889637,38413845.66,32.797844,LOS
46.584179,38413903.85,32.79723,LOS
47.181667,38413962.25,32.796619,LOS
47.318779,38414015.47,32.796013,LOS
47.365318,38414073.53,32.795406,LOS
47.143139,38414131.76,32.794796,LOS
46.530807,38414189.91,32.794186,LOS
46.509686,38414248.39,32.793579,LOS
45.757084,38414301.33,32.792976,LOS
46.281937,38414360.01,32.792358,LOS
47.257912,38414417.99,32.791756,LOS
47.99976,38414476.34,32.791145,LOS
48.567215,38414529.13,32.790531,LOS
48.808266,38414587.59,32.789928,LOS
48.828033,38414645.56,32.789314,LOS
48.457466,38414703.98,32.788708,LOS
48.354156,38414756.83,32.788109,LOS
47.804604,38414815.1,32.787498,LOS
47.763134,38414873.39,32.786888,LOS
47.574459,38414931.52,32.786282,LOS
47.602146,38414989.47,32.785671,LOS
47.144897,38415042.77,32.785061,LOS
46.194214,38415100.44,32.784462,LOS
46.34156,38415158.07,32.783855,LOS
45.643673,38415215.82,32.783249,LOS
45.241711,38415268.83,32.782646,LOS
44.612766,38415326.99,32.78204,LOS
44.554737,38415385.05,32.781437,LOS
44.440559,38415442.98,32.780827,MP
43.962414,38415501.2,32.780224,MP
43.632824,38415553.84,32.779613,MP
44.640953,38415611.96,32.778999,LOS
45.141415,38415669.67,32.778408,LOS
45.83263,38415728.05,32.777802,LOS
46.747444,38415780.39,32.777199,LOS
47.48402,38415838.28,32.776588,LOS
47.51778,38415896.02,32.77599,LOS
47.7384,38415954.39,32.775379,LOS
47.988308,38416007.06,32.774773,LOS
48.279297,38416065.2,32.774174,LOS
48.168499,38416123.2,32.773575,LOS
47.222172,38416180.97,32.772968,LOS
47.082241,38416233.36,32.772358,LOS
47.406971,38416291.27,32.771759,LOS
48.002087,38416348.7,32.771156,LOS
48.457905,38416406.53,32.770557,LOS
48.575954,38416464.0,32.769955,LOS
48.235161,38416516.4,32.769344,LOS
48.167347,38416574.3,32.768749,LOS
48.239445,38416632.21,32.768143,LOS
48.372257,38416689.68,32.76754,LOS
47.979652,38416747.36,32.766937,LOS
47.001236,38416799.59,32.766338,LOS
46.462727,38416857.89,32.765739,LOS
45.529228,38416915.84,32.765137,LOS
45.077206,38416973.39,32.76453,LOS
45.323586,38417025.51,32.763935,LOS
45.731079,38417083.37,32.763329,LOS
46.379128,38417140.74,32.762733,LOS
46.246338,38417198.39,32.762135,LOS
47.209984,38417255.89,32.761532,LOS
48.150085,38417308.0,32.760925,LOS
47.933491,38417365.51,32.760326,LOS
46.777554,38417423.24,32.759724,LOS
46.197639,38417480.88,32.759132,LOS
46.055264,38417532.83,32.758522,LOS
46.60001,38417590.39,32.757931,LOS
46.879116,38417647.5,32.757332,LOS
46.3279,38417704.92,32.756733,LOS
45.749878,38417762.52,32.756134,LOS
46.370472,38417814.94,32.755531,LOS
47.463497,38417872.5,32.754929,LOS
47.200947,38417929.62,32.754337,LOS
46.311367,38417986.8,32.753735,LOS
45.881332,38418044.34,32.753139,LOS
47.362732,38418096.77,32.752537,LOS
47.417206,38418154.31,32.751938,LOS
46.343491,38418211.39,32.751339,LOS
45.939568,38418268.5,32.75074,LOS
46.458771,38418325.66,32.750141,LOS
47.221786,38418377.41,32.749542,LOS
46.885941,38418434.75,32.748943,LOS
48.178116,38418492.06,32.748348,LOS
47.663326,38418549.03,32.747753,LOS
47.324394,38418606.16,32.747158,LOS
46.431217,38418658.2,32.746555,LOS
45.792507,38418715.55,32.745968,LOS
46.23008,38418772.95,32.745365,LOS
46.740204,38418830.18,32.74477,LOS
46.817024,38418882.25,32.744171,LOS
46.527184,38418939.24,32.743576,LOS
46.948162,38418996.63,32.742977,LOS
47.005169,38419053.85,32.742378,LOS
47.527763,38419106.0,32.741783,LOS
47.310055,38419163.34,32.741188,LOS
47.775806,38419220.31,32.740597,LOS
47.604641,38419277.59,32.740002,LOS
47.001076,38419334.41,32.739407,LOS
46.721207,38419386.22,32.738808,LOS
46.360294,38419443.39,32.73822,LOS
46.261841,38419500.28,32.737621,LOS
47.063576,38419557.7,32.737026,LOS
47.984371,38419609.26,32.736435,LOS
48.371517,38419666.18,32.73584,LOS
48.343475,38419722.79,32.735245,LOS
47.694962,38419780.03,32.734653,LOS
47.353996,38419836.67,32.734058,LOS
46.754757,38419893.18,32.733459,LOS
46.486492,38419944.43,32.732876,LOS
46.81567,38420001.34,32.732277,LOS
46.830929,38420058.53,32.731678,LOS
47.133507,38420115.56,32.731087,LOS
47.394474,38420172.18,32.730503,LOS
47.082451,38420223.63,32.729912,LOS
47.468384,38420280.67,32.729309,LOS
46.989109,38420337.43,32.728718,LOS
46.018726,38420394.48,32.728123,LOS
44.990623,38420451.58,32.727535,LOS
44.195545,38420502.6,32.726948,MP
44.179783,38420559.59,32.726353,MP
44.916138,38420616.15,32.725761,LOS
45.552078,38420673.02,32.72517,LOS
46.504673,38420724.46,32.724575,LOS
47.043381,38420781.33,32.723988,LOS
47.034439,38420838.08,32.723408,LOS
46.943645,38420894.6,32.722813,LOS
47.674137,38420951.19,32.722218,LOS
47.568626,38421007.71,32.72163,LOS
47.146309,38421058.8,32.721039,LOS
47.048412,38421115.57,32.720455,LOS
46.73362,38421172.05,32.719856,LOS
46.638649,38421228.93,32.719269,LOS
47.30521,38421285.22,32.718681,LOS
47.585705,38421337.06,32.718094,LOS
47.612785,38421393.94,32.717506,LOS
47.488934,38421450.6,32.716915,LOS
46.866367,38421507.2,32.71632,LOS
45.9216,38421558.96,32.715733,LOS
44.896397,38421615.62,32.715137,LOS
45.308659,38421671.85,32.71455,LOS
45.98901,38421728.43,32.713966,LOS
46.615604,38421779.49,32.713367,LOS
47.227619,38421835.6,32.71278,LOS
47.011868,38421892.15,32.7122,LOS
47.185974,38421949.17,32.711609,LOS
47.30397,38422005.28,32.711025,LOS
47.847309,38422056.4,32.710434,LOS
47.652359,38422112.84,32.70985,LOS
47.2313,38422169.44,32.709263,LOS
46.619404,38422225.92,32.708672,LOS
45.642544,38422282.56,32.708084,LOS
44.943031,38422333.85,32.707504,LOS
45.378254,38422390.1,32.706913,LOS
46.427269,38422446.37,32.706329,LOS
46.641232,38422502.77,32.705746,LOS
46.894836,38422553.87,32.705151,LOS
46.648315,38422610.43,32.704559,LOS
45.882862,38422666.65,32.703979,LOS
45.604511,38422723.14,32.703396,LOS
45.48354,38422779.68,32.702812,LOS
45.524803,38422830.4,32.702221,LOS
45.459114,38422886.53,32.701637,LOS
45.138481,38422942.92,32.701054,LOS
44.879395,38422999.42,32.70047,LOS
44.572701,38423050.33,32.699886,LOS
44.339279,38423106.49,32.699303,MP
45.154247,38423162.66,32.698711,LOS
46.430515,38423219.01,32.698128,LOS
46.85638,38423275.34,32.697548,LOS
46.630684,38423326.09,32.69696,LOS
45.841114,38423382.39,32.696373,LOS
45.324436,38423438.46,32.695786,LOS
45.50885,38423494.53,32.69521,LOS
46.86705,38423545.73,32.694626,LOS
47.27409,38423602.03,32.694042,LOS
47.289722,38423658.4,32.693462,LOS
46.929256,38423714.5,32.692875,LOS
46.708424,38423765.69,32.692291,LOS
45.966175,38423821.82,32.691708,LOS
46.256435,38423877.73,32.691128,LOS
47.2896,38423934.08,32.690548,LOS
47.396236,38423990.66,32.689964,LOS
47.040516,38424041.13,32.689384,LOS
46.544353,38424097.1,32.688801,LOS
46.701435,38424153.32,32.688221,LOS
46.547585,38424209.4,32.687637,LOS
45.849949,38424259.78,32.687057,LOS
44.532051,38424315.79,32.686474,LOS
43.836456,38424371.61,32.685894,MP
44.233421,38424427.2,32.685318,MP
44.540295,38424483.17,32.684738,LOS
45.18092,38424533.67,32.684151,LOS
45.644955,38424589.42,32.683567,LOS
45.802296,38424645.74,32.682999,LOS
45.262135,38424701.58,32.682415,LOS
45.867809,38424757.56,32.681835,LOS
46.195564,38424808.05,32.681248,LOS
46.869789,38424863.71,32.680672,LOS
47.14415,38424919.57,32.680092,LOS
47.245823,38424975.1,32.679516,LOS
46.493313,38425030.59,32.678936,LOS
46.109379,38425081.2,32.678356,LOS
47.448681,38425136.59,32.677776,LOS
48.297707,38425192.06,32.677197,LOS
47.510292,38425248.37,32.676617,LOS
46.035221,38425303.59,32.676037,LOS
45.416538,38425359.08,32.675457,LOS
45.095158,38425409.5,32.674881,LOS
44.811085,38425465.02,32.674305,LOS
43.997761,38425520.77,32.673725,MP
44.263809,38425576.18,32.673149,MP
44.55727,38425631.85,32.672573,LOS
44.766003,38425682.07,32.671993,LOS
44.614101,38425737.5,32.671413,LOS
44.492184,38425792.99,32.670837,MP
44.361851,38425848.28,32.670261,MP
44.077408,38425904.01,32.669682,MP
44.242825,38425954.51,32.669109,MP
45.058563,38426010.12,32.66853,LOS
45.826675,38426065.67,32.66795,LOS
46.325687,38426121.48,32.667377,LOS
46.277378,38426176.94,32.666805,LOS
45.97208,38426226.96,32.666225,LOS
45.640419,38426282.35,32.665646,LOS
46.460262,38426337.84,32.665077,LOS
46.97419,38426393.21,32.664494,LOS
47.038429,38426442.96,32.663925,LOS
47.468258,38426498.26,32.663349,LOS
48.15593,38426553.93,32.662769,LOS
48.011471,38426609.21,32.662197,LOS
48.261719,38426664.4,32.661621,LOS
48.084145,38426719.99,32.661045,LOS
47.544144,38426769.75,32.660477,LOS
46.968319,38426825.06,32.659897,LOS
47.262657,38426880.49,32.659325,LOS
47.256588,38426935.71,32.658749,LOS
47.449837,38426991.42,32.658173,LOS
46.791012,38427041.72,32.6576,LOS
46.85561,38427096.94,32.657028,LOS
47.045563,38427152.51,32.656452,LOS
47.284515,38427207.78,32.65588,LOS
47.495197,38427257.82,32.655304,LOS
47.639923,38427313.49,32.654736,LOS
46.928696,38427368.75,32.654156,LOS
46.784721,38427424.05,32.653584,LOS
46.277264,38427473.51,32.653019,LOS
46.466118,38427528.52,32.652443,LOS
46.212425,38427583.95,32.651871,LOS
46.463333,38427638.53,32.651302,LOS
45.979301,38427693.57,32.650734,LOS
45.70602,38427748.62,32.650158,LOS
45.4319,38427798.27,32.649582,LOS
45.031303,38427853.23,32.649021,LOS
45.046337,38427908.16,32.648445,LOS
44.162849,38427963.33,32.647873,MP
43.933033,38428018.01,32.647301,MP
44.658108,38428073.12,32.646732,LOS
45.119305,38428122.61,32.64616,LOS
45.990265,38428177.51,32.645592,LOS
46.440811,38428232.35,32.645027,LOS
46.824169,38428287.2,32.644447,LOS
47.41404,38428342.3,32.643879,LOS
47.350212,38428391.8,32.643311,LOS
47.792988,38428446.8,32.642746,LOS
48.295704,38428501.88,32.642174,LOS
48.224556,38428556.74,32.641613,LOS
48.060833,38428611.26,32.641037,LOS
47.719162,38428666.45,32.640469,LOS
46.781731,38428715.88,32.639896,LOS
46.283432,38428770.68,32.639328,LOS
45.745632,38428825.42,32.638763,LOS
45.346733,38428880.15,32.638191,LOS
46.098389,38428935.14,32.637623,LOS
46.681118,38428984.56,32.637058,LOS
47.439125,38429039.41,32.636486,LOS
47.117519,38429094.08,32.635921,LOS
47.097034,38429148.84,32.635349,LOS
46.451031,38429203.43,32.634785,LOS
46.915783,38429252.56,32.634216,LOS
46.701649,38429307.36,32.633652,LOS
45.912716,38429361.99,32.63308,LOS
45.752831,38429416.96,32.632519,LOS
46.338829,38429471.56,32.631947,LOS
46.826965,38429521.3,32.631382,LOS
48.251766,38429575.75,32.63081,LOS
48.013947,38429630.36,32.630245,LOS
47.541119,38429685.01,32.629681,LOS
47.289963,38429739.53,32.629112,LOS
47.181381,38429788.72,32.628544,LOS
47.053722,38429843.07,32.627979,LOS
46.960987,38429897.62,32.627415,LOS
46.535072,38429952.27,32.62685,LOS
45.927631,38430006.56,32.626282,LOS
45.400761,38430061.0,32.625721,LOS
45.070824,38430110.33,32.625153,LOS
45.393887,38430165.1,32.624588,LOS
45.23019,38430219.29,32.624027,LOS
45.486244,38430273.93,32.623459,LOS
45.471661,38430328.09,32.62289,LOS
46.142323,38430377.13,32.62233,LOS
47.107384,38430431.61,32.621773,LOS
47.218899,38430486.25,32.621201,LOS
47.146095,38430540.58,32.620636,LOS
47.761356,38430595.29,32.620071,LOS
48.117649,38430644.27,32.619503,LOS
47.838455,38430698.58,32.618942,LOS
47.533695,38430752.74,32.618382,LOS
47.146214,38430806.99,32.617821,LOS
47.140137,38430861.11,32.61726,LOS
47.652172,38430915.27,32.616692,LOS
47.70319,38430964.13,32.616131,LOS
47.95834,38431018.51,32.61557,LOS
47.852909,38431072.79,32.615005,LOS
48.07383,38431126.9,32.614445,LOS
47.921059,38431181.25,32.613884,LOS
48.004303,38431230.14,32.613319,LOS
48.336861,38431284.22,32.612762,LOS
48.527596,38431338.43,32.612198,LOS
48.652187,38431392.27,32.611637,LOS
48.402344,38431446.73,32.61108,LOS
47.640472,38431501.28,32.610519,LOS
47.072994,38431550.14,32.609962,LOS
46.630222,38431604.41,32.609398,LOS
45.82518,38431658.57,32.608837,LOS
44.907673,38431712.82,32.608284,LOS
44.010857,38431761.87,32.607719,MP
44.236671,38431815.82,32.607159,MP
44.624168,38431870.24,32.60659,LOS
45.583828,38431924.58,32.606037,LOS
46.491199,38431978.72,32.605484,LOS
45.742409,38432027.49,32.604919,LOS
45.244217,38432081.7,32.604359,LOS
44.933563,38432135.8,32.603802,LOS
45.464077,38432189.8,32.603245,LOS
46.157421,38432244.0,32.602684,LOS
46.658989,38432292.98,32.602119,LOS
47.055721,38432347.15,32.601566,LOS
47.072876,38432401.35,32.601006,LOS
46.60828,38432455.39,32.600449,LOS
47.196121,38432503.77,32.599888,LOS
47.027916,38432557.77,32.599331,LOS
47.313515,38432611.55,32.598774,LOS
47.361748,38432665.65,32.598221,LOS
47.231514,38432719.57,32.597656,LOS
45.822372,38432768.5,32.597099,LOS
45.431141,38432822.35,32.596542,LOS
45.158466,38432876.15,32.595985,LOS
45.470768,38432929.95,32.595425,LOS
46.566795,38432984.15,32.594872,LOS
