C/NO-1 (dB-Hz),PR-1 (m),Elevation-1 (deg),output-1
51.137638,36332666.4,59.124641,LOS
50.909443,36332658.13,59.124722,LOS
50.834694,36332643.76,59.124809,LOS
51.488155,36332635.26,59.124886,LOS
51.659828,36332626.69,59.124958,LOS
51.529018,36332612.91,59.125042,LOS
51.620689,36332604.49,59.125122,LOS
51.709721,36332595.7,59.125191,LOS
51.205112,36332586.74,59.125275,LOS
51.381565,36332572.9,59.125359,LOS
51.753761,36332564.4,59.125435,LOS
51.772263,36332555.68,59.125519,LOS
51.977703,36332546.88,59.125599,LOS
52.346249,36332538.44,59.125683,LOS
52.387474,36332524.24,59.125759,LOS
51.84272,36332515.76,59.125832,LOS
52.007111,36332507.19,59.125916,LOS
51.879532,36332493.31,59.125988,LOS
51.978748,36332484.55,59.12608,LOS
52.247879,36332476.09,59.126152,LOS
52.039963,36332467.08,59.126236,LOS
51.909454,36332453.0,59.126308,LOS
51.629364,36332444.35,59.1264,LOS
51.198051,36332435.84,59.126484,LOS
51.208328,36332427.1,59.126556,LOS
51.387592,36332413.26,59.126644,LOS
51.318245,36332404.57,59.12672,LOS
51.548489,36332395.95,59.126804,LOS
51.528641,36332387.38,59.126888,LOS
51.507069,36332373.45,59.126961,LOS
51.355862,36332364.56,59.127048,LOS
51.358158,36332355.75,59.127129,LOS
51.332893,36332346.93,59.127213,LOS
51.498005,36332332.66,59.127296,LOS
51.066929,36332324.04,59.127369,LOS
50.501019,36332315.5,59.12746,LOS
50.540539,36332306.76,59.127533,LOS
50.381618,36332292.51,59.127621,LOS
50.634033,36332283.86,59.127697,LOS
50.314648,36332275.14,59.127785,LOS
50.769276,36332266.6,59.127869,LOS
50.870934,36332252.42,59.127953,LOS
51.364937,36332243.8,59.128033,LOS
51.729218,36332234.99,59.128117,LOS
51.597511,36332225.99,59.128189,LOS
51.350605,36332211.83,59.128277,LOS
51.195251,36332203.03,59.128353,LOS
51.723564,36332193.97,59.128441,LOS
51.695137,36332185.18,59.128525,LOS
51.995354,36332170.92,59.128605,LOS
51.842247,36332162.06,59.128693,LOS
52.209259,36332153.39,59.128773,LOS
51.952991,36332144.46,59.128853,LOS
51.982929,36332135.72,59.128941,LOS
51.396793,36332121.39,59.129025,LOS
51.601982,36332112.53,59.129108,LOS
51.308723,36332103.74,59.129185,LOS
51.290401,36332094.63,59.129269,LOS
50.979153,36332080.46,59.129349,LOS
51.016438,36332071.45,59.129433,LOS
51.019238,36332062.67,59.12952,LOS
51.211601,36332053.94,59.129612,LOS
51.415318,36332039.65,59.129684,LOS
51.382298,36332030.8,59.129772,LOS
51.439095,36332021.95,59.129856,LOS
51.143509,36332013.12,59.129932,LOS
50.954632,36331998.83,59.13002,LOS
50.930305,36331990.1,59.130108,LOS
51.056919,36331981.3,59.130188,LOS
51.012745,36331972.22,59.130276,LOS
51.339752,36331958.13,59.13036,LOS
51.296482,36331948.85,59.130451,LOS
51.569695,36331939.82,59.130531,LOS
51.816532,36331931.01,59.130611,LOS
51.615299,36331916.81,59.130703,LOS
51.431953,36331908.07,59.130779,LOS
51.665012,36331899.14,59.130875,LOS
51.741604,36331890.15,59.130959,LOS
52.119408,36331875.82,59.131039,LOS
51.858681,36331866.92,59.131126,LOS
52.230591,36331857.72,59.13121,LOS
52.150867,36331848.75,59.131294,LOS
52.248249,36331839.75,59.131378,LOS
52.066311,36331825.5,59.131466,LOS
52.138577,36331816.35,59.13155,LOS
51.822781,36331807.09,59.131634,LOS
51.690765,36331797.87,59.131721,LOS
51.636829,36331783.75,59.131805,LOS
51.464611,36331774.77,59.131886,LOS
51.470562,36331765.88,59.131981,LOS
51.59132,36331756.79,59.132065,LOS
52.00536,36331742.35,59.132153,LOS
51.775585,36331733.11,59.132236,LOS
51.865734,36331723.83,59.132317,LOS
51.672928,36331714.71,59.132404,LOS
52.048729,36331705.6,59.132492,LOS
51.945934,36331691.12,59.132576,LOS
51.27026,36331681.9,59.132664,LOS
51.292309,36331672.6,59.132759,LOS
51.036518,36331663.26,59.132843,LOS
51.306095,36331654.14,59.132931,LOS
51.324059,36331639.64,59.133011,LOS
50.962257,36331630.1,59.133099,LOS
51.361729,36331621.02,59.13319,LOS
50.835926,36331611.85,59.133278,LOS
50.889385,36331602.89,59.133362,LOS
50.819035,36331588.37,59.133446,LOS
50.552567,36331579.44,59.13353,LOS
50.434093,36331570.38,59.133617,LOS
50.005939,36331561.47,59.133705,LOS
50.239231,36331547.01,59.133797,LOS
50.061325,36331537.95,59.133884,LOS
49.998642,36331528.71,59.133968,LOS
50.279171,36331519.66,59.134056,LOS
50.162815,36331504.89,59.134151,LOS
49.976467,36331495.85,59.134235,LOS
50.357159,36331486.63,59.134319,LOS
50.901146,36331477.58,59.134407,LOS
50.907749,36331468.45,59.134495,LOS
50.958221,36331453.68,59.134579,LOS
51.005367,36331444.29,59.134674,LOS
50.819088,36331435.08,59.134762,LOS
50.895805,36331425.79,59.134842,LOS
51.088154,36331416.88,59.134941,LOS
51.373425,36331402.25,59.135029,LOS
51.581703,36331393.11,59.135109,LOS
52.155941,36331383.36,59.135197,LOS
51.771198,36331373.95,59.135284,LOS
52.00172,36331359.36,59.135376,LOS
51.945244,36331349.88,59.135464,LOS
51.890507,36331340.65,59.135551,LOS
51.635864,36331330.83,59.135639,LOS
51.487282,36331321.6,59.135723,LOS
51.611454,36331307.02,59.135818,LOS
51.439835,36331297.72,59.135906,LOS
52.201485,36331288.65,59.136005,LOS
52.023823,36331279.51,59.136086,LOS
52.010056,36331269.87,59.136177,LOS
51.97353,36331255.41,59.136272,LOS
51.890369,36331245.79,59.136364,LOS
52.04081,36331236.43,59.136444,LOS
52.090885,36331227.32,59.136539,LOS
52.126602,36331212.78,59.136627,LOS
51.934681,36331203.48,59.136723,LOS
51.564049,36331194.17,59.136799,LOS
51.492889,36331184.54,59.136898,LOS
51.316986,36331175.34,59.136986,LOS
51.381081,36331160.52,59.137081,LOS
51.17606,36331151.09,59.13718,LOS
51.000179,36331141.55,59.13726,LOS
50.592045,36331131.97,59.137348,LOS
50.775787,36331122.86,59.137447,LOS
50.301346,36331108.0,59.137535,LOS
50.210129,36331098.6,59.137623,LOS
50.282486,36331089.22,59.137707,LOS
50.221287,36331079.67,59.137806,LOS
50.038567,36331064.82,59.137894,LOS
49.633358,36331055.64,59.137985,LOS
49.140949,36331046.32,59.138073,MP
49.578098,36331036.73,59.138168,LOS
49.875439,36331027.32,59.138264,LOS
50.056641,36331012.6,59.138355,LOS
50.451099,36331003.61,59.138443,LOS
50.694237,36330994.24,59.138538,LOS
50.665558,36330984.86,59.138626,LOS
50.513885,36330969.81,59.138714,LOS
50.548386,36330960.05,59.138809,LOS
50.575047,36330950.75,59.138897,LOS
51.027813,36330941.41,59.138996,LOS
51.226074,36330932.15,59.13908,LOS
51.29237,36330917.53,59.139172,LOS
51.284271,36330908.09,59.139263,LOS
51.613506,36330898.83,59.139366,LOS
51.557972,36330889.29,59.139454,LOS
51.527382,36330879.8,59.139538,LOS
51.204704,36330865.24,59.139637,LOS
51.121845,36330855.62,59.139725,LOS
51.262794,36330846.21,59.139816,LOS
51.6367,36330836.49,59.139908,LOS
51.146736,36330821.31,59.139999,LOS
51.269547,36330811.85,59.140095,LOS
50.887974,36330802.63,59.140186,LOS
50.202393,36330793.36,59.140278,LOS
50.069675,36330783.97,59.140373,LOS
49.80508,36330769.04,59.140472,LOS
49.432781,36330759.14,59.140549,MP
49.214935,36330749.95,59.140656,MP
49.103542,36330740.91,59.140751,MP
49.500095,36330726.17,59.140846,LOS
49.403137,36330716.38,59.140934,MP
49.598972,36330707.33,59.141029,LOS
49.621292,36330697.95,59.141117,LOS
50.131046,36330683.05,59.141216,LOS
50.204254,36330673.66,59.141312,LOS
50.514236,36330664.26,59.141399,LOS
50.782471,36330654.94,59.141499,LOS
51.132866,36330640.08,59.14159,LOS
51.362637,36330630.49,59.141685,LOS
51.975548,36330621.06,59.141785,LOS
51.811302,36330611.66,59.141876,LOS
51.969429,36330602.04,59.141972,LOS
51.9496,36330587.35,59.142059,LOS
51.945107,36330577.88,59.142151,LOS
51.393806,36330568.27,59.142246,LOS
51.512516,36330558.92,59.142334,LOS
51.273342,36330544.39,59.142445,LOS
50.766155,36330534.95,59.142532,LOS
50.890472,36330525.13,59.142628,LOS
51.040737,36330515.56,59.142715,LOS
50.867146,36330501.08,59.142815,LOS
50.537727,36330491.36,59.14291,LOS
50.906712,36330482.17,59.143002,LOS
50.966293,36330472.66,59.143101,LOS
50.922626,36330457.64,59.143196,LOS
51.379196,36330448.09,59.143288,LOS
51.383877,36330438.25,59.143387,LOS
51.420654,36330428.48,59.14349,LOS
50.949944,36330418.72,59.143585,LOS
51.33271,36330404.06,59.143669,LOS
51.209438,36330394.38,59.143768,LOS
51.411827,36330384.81,59.143867,LOS
51.880756,36330375.19,59.143959,LOS
51.781906,36330360.75,59.144058,LOS
52.433643,36330351.23,59.144154,LOS
52.184525,36330341.57,59.144245,LOS
52.226093,36330331.88,59.144344,LOS
52.058147,36330317.3,59.144444,LOS
52.195778,36330307.68,59.144543,LOS
51.86879,36330297.93,59.144634,LOS
51.998638,36330288.38,59.144733,LOS
52.063469,36330278.82,59.144833,LOS
52.0284,36330263.92,59.14492,LOS
51.899319,36330253.73,59.14502,LOS
52.323669,36330244.07,59.145107,LOS
51.482986,36330234.31,59.145214,LOS
51.706314,36330219.19,59.145306,LOS
51.703239,36330209.53,59.145401,LOS
51.624222,36330199.97,59.145504,LOS
51.609085,36330190.5,59.145607,LOS
51.312733,36330180.8,59.145702,LOS
51.137638,36330165.75,59.145794,LOS
51.103653,36330156.11,59.145893,LOS
51.340115,36330146.52,59.145988,LOS
51.346561,36330137.02,59.146091,LOS
51.775318,36330121.93,59.146191,LOS
51.856514,36330112.05,59.146282,LOS
51.441437,36330102.24,59.146381,LOS
51.210491,36330092.74,59.146481,LOS
51.048569,36330077.74,59.146576,LOS
51.457798,36330068.47,59.146679,LOS
51.737911,36330058.73,59.146778,LOS
51.743122,36330049.03,59.14687,LOS
51.656849,36330033.99,59.146973,LOS
51.871643,36330024.25,59.147072,LOS
51.785969,36330014.29,59.147171,LOS
51.772129,36330004.61,59.147266,LOS
51.980213,36329994.54,59.147366,LOS
51.650768,36329979.4,59.147465,LOS
51.592216,36329969.6,59.14756,LOS
51.769672,36329959.76,59.147659,LOS
51.363728,36329949.89,59.147758,LOS
51.329765,36329940.2,59.147854,LOS
51.075939,36329924.96,59.147957,LOS
50.955738,36329915.45,59.14806,LOS
50.918629,36329905.57,59.148155,LOS
51.28915,36329896.15,59.148258,LOS
51.516838,36329880.97,59.14835,LOS
51.391792,36329871.31,59.148453,LOS
51.084797,36329861.4,59.14856,LOS
50.830128,36329851.62,59.148651,LOS
51.214237,36329841.78,59.14875,LOS
51.285702,36329826.74,59.148849,LOS
51.382298,36329816.62,59.148949,LOS
51.369667,36329806.71,59.149048,LOS
51.385033,36329796.69,59.149151,LOS
51.179832,36329781.6,59.149254,LOS
51.149273,36329771.4,59.149342,LOS
50.383121,36329761.46,59.149452,LOS
49.73893,36329751.9,59.14954,LOS
49.241325,36329742.16,59.149643,MP
49.45137,36329726.77,59.149746,MP
49.275341,36329716.8,59.149845,MP
49.103069,36329706.97,59.149944,MP
48.708042,36329696.91,59.150043,MP
49.046127,36329686.99,59.150146,MP
49.539406,36329671.85,59.150249,LOS
49.923084,36329661.97,59.150352,LOS
50.194439,36329651.94,59.150448,LOS
50.168121,36329642.11,59.150558,LOS
50.897224,36329632.01,59.150661,LOS
50.708153,36329616.82,59.150753,LOS
51.316864,36329606.75,59.15086,LOS
51.866276,36329596.58,59.150955,LOS
51.838871,36329586.84,59.151054,LOS
52.138359,36329576.42,59.151157,LOS
51.970261,36329561.1,59.15126,LOS
52.064465,36329551.41,59.151367,LOS
52.016304,36329541.63,59.151459,LOS
51.920296,36329531.64,59.151569,LOS
52.111721,36329516.52,59.151661,LOS
52.185909,36329506.61,59.151775,LOS
52.333927,36329496.53,59.151871,LOS
52.367268,36329486.94,59.151978,LOS
52.402706,36329471.7,59.152081,LOS
52.530071,36329461.73,59.152184,LOS
52.22374,36329451.8,59.152279,LOS
52.293121,36329441.64,59.152386,LOS
52.203392,36329431.68,59.152485,LOS
51.865257,36329416.02,59.152599,LOS
51.394169,36329406.11,59.152699,LOS
51.351574,36329396.07,59.152798,LOS
51.396732,36329386.18,59.152901,LOS
51.770866,36329370.84,59.153004,LOS
51.778912,36329360.67,59.153107,LOS
51.925316,36329350.36,59.153217,LOS
51.47118,36329340.32,59.153309,LOS
51.389843,36329330.06,59.153419,LOS
51.458912,36329319.93,59.153519,LOS
51.920368,36329304.49,59.153622,LOS
52.087673,36329294.49,59.153728,LOS
52.187008,36329284.02,59.153828,LOS
52.081894,36329273.97,59.153942,LOS
51.867634,36329263.65,59.154041,LOS
51.778111,36329248.19,59.154144,LOS
52.083107,36329238.22,59.154243,LOS
51.624733,36329228.15,59.154343,LOS
51.794041,36329218.06,59.154449,LOS
51.407909,36329208.07,59.154564,LOS
51.531406,36329192.68,59.154655,LOS
51.410419,36329182.65,59.154758,LOS
51.333794,36329172.27,59.154869,LOS
50.977985,36329161.94,59.154972,LOS
50.985428,36329146.19,59.155071,LOS
51.253334,36329136.23,59.155186,LOS
51.758327,36329126.03,59.155285,LOS
52.103619,36329115.88,59.155388,LOS
52.126244,36329105.44,59.155495,LOS
52.113804,36329095.6,59.155594,LOS
51.767746,36329079.86,59.155708,LOS
51.855362,36329069.79,59.155807,LOS
51.410114,36329059.37,59.155914,LOS
51.686852,36329049.22,59.156025,LOS
51.87273,36329039.06,59.156128,LOS
51.81023,36329023.6,59.156227,LOS
51.416298,36329013.51,59.156334,LOS
51.228481,36329003.61,59.156448,LOS
51.036633,36328993.74,59.156548,LOS
50.78672,36328978.74,59.156651,LOS
50.088737,36328968.69,59.156754,LOS
50.25103,36328958.38,59.156868,LOS
49.666771,36328947.95,59.156971,LOS
49.91806,36328932.4,59.157074,LOS
49.637863,36328921.84,59.157177,LOS
49.807636,36328911.52,59.157291,LOS
50.242188,36328901.33,59.157402,LOS
50.574135,36328891.22,59.157497,LOS
50.952759,36328875.58,59.157608,LOS
50.877872,36328865.52,59.157711,LOS
51.020245,36328855.24,59.157818,LOS
51.330486,36328845.15,59.157925,LOS
51.642506,36328835.05,59.158031,LOS
51.672539,36328819.5,59.158131,LOS
51.885937,36328809.06,59.158245,LOS
51.978401,36328798.86,59.158352,LOS
52.201485,36328788.46,59.158451,LOS
52.221603,36328773.1,59.158554,LOS
51.939579,36328762.71,59.158665,LOS
51.843529,36328752.59,59.158768,LOS
52.035095,36328742.39,59.158875,LOS
51.993954,36328732.17,59.158989,LOS
52.319454,36328716.38,59.159096,LOS
51.898911,36328706.28,59.159203,LOS
52.015038,36328696.09,59.159309,LOS
51.970818,36328685.92,59.159424,LOS
51.642376,36328670.42,59.159527,LOS
51.455635,36328660.23,59.159637,LOS
51.114571,36328649.95,59.159744,LOS
51.328022,36328639.45,59.159855,LOS
51.624992,36328629.25,59.159958,LOS
51.32196,36328613.75,59.160065,LOS
51.395145,36328603.11,59.160183,LOS
51.549625,36328593.07,59.160282,LOS
51.194668,36328582.63,59.1604,LOS
51.009277,36328567.26,59.160503,LOS
50.863415,36328557.16,59.160614,LOS
50.685452,36328547.12,59.160721,LOS
50.521435,36328536.81,59.160831,LOS
50.55196,36328521.31,59.160934,LOS
50.68182,36328511.21,59.161041,LOS
50.478317,36328500.98,59.161152,LOS
50.214607,36328490.88,59.161259,LOS
49.923828,36328480.53,59.161377,LOS
49.622723,36328464.53,59.161488,LOS
49.460537,36328454.47,59.161591,MP
49.857269,36328444.06,59.161694,LOS
50.501766,36328433.81,59.161808,LOS
50.405827,36328417.86,59.161915,LOS
50.283718,36328407.38,59.162029,LOS
50.576515,36328397.27,59.162136,LOS
50.791187,36328386.76,59.162251,LOS
51.403694,36328376.18,59.162354,LOS
51.455509,36328360.25,59.162464,LOS
51.093559,36328349.92,59.162582,LOS
51.120239,36328339.22,59.162689,LOS
51.011066,36328329.04,59.162788,LOS
51.063816,36328318.78,59.162907,LOS
51.429554,36328302.86,59.163017,LOS
51.9478,36328292.48,59.163124,LOS
51.905823,36328281.91,59.163239,LOS
51.027309,36328271.39,59.163353,LOS
51.47913,36328260.76,59.16346,LOS
51.193619,36328245.12,59.16357,LOS
51.795509,36328234.35,59.163677,LOS
51.649605,36328223.66,59.163795,LOS
51.118694,36328213.15,59.163902,LOS
51.109764,36328202.67,59.164013,LOS
50.519932,36328191.99,59.164116,LOS
50.814808,36328176.04,59.164234,LOS
50.401054,36328165.63,59.164341,LOS
50.528446,36328154.95,59.164455,LOS
50.374016,36328144.28,59.164566,LOS
50.980427,36328133.84,59.164673,LOS
51.030621,36328117.84,59.164787,LOS
51.234241,36328107.24,59.164902,LOS
51.056469,36328096.46,59.16502,LOS
50.604622,36328085.93,59.165127,LOS
50.470642,36328075.45,59.165241,LOS
50.01865,36328059.76,59.165356,LOS
50.017132,36328049.09,59.165462,LOS
49.656181,36328038.74,59.165573,LOS
49.2915,36328028.44,59.165695,MP
48.806087,36328017.79,59.165802,MP
48.680588,36328001.68,59.165905,MP
49.093159,36327991.32,59.166031,MP
49.670403,36327980.69,59.166138,LOS
50.428207,36327970.06,59.166252,LOS
50.65049,36327953.77,59.166355,LOS
50.802902,36327943.15,59.166473,LOS
51.182449,36327932.63,59.166584,LOS
51.21851,36327921.9,59.166698,LOS
51.668709,36327911.14,59.166805,LOS
51.776714,36327900.59,59.16692,LOS
51.84684,36327884.61,59.167034,LOS
51.908016,36327874.12,59.167149,LOS
51.906235,36327863.61,59.167263,LOS
51.995842,36327852.99,59.167374,LOS
52.310059,36327842.33,59.167492,LOS
51.947868,36327826.54,59.16761,LOS
51.712013,36327815.9,59.167717,LOS
51.226368,36327805.59,59.167831,LOS
51.113369,36327794.9,59.16795,LOS
51.155739,36327779.19,59.168056,LOS
51.515522,36327768.94,59.168171,LOS
51.748539,36327758.55,59.168289,LOS
51.892078,36327747.77,59.1684,LOS
51.676243,36327731.76,59.168518,LOS
51.660217,36327720.91,59.168625,LOS
52.154491,36327710.11,59.168739,LOS
51.94379,36327699.13,59.168858,LOS
51.684181,36327688.27,59.168964,LOS
51.475342,36327677.39,59.16909,LOS
51.494511,36327661.32,59.169197,LOS
51.818481,36327650.6,59.169312,LOS
51.230949,36327639.65,59.169426,LOS
51.57814,36327628.92,59.169548,LOS
51.2794,36327618.22,59.169662,LOS
51.513454,36327607.3,59.169781,LOS
51.369362,36327591.24,59.169888,LOS
51.480499,36327580.18,59.170002,LOS
51.66164,36327569.45,59.17012,LOS
51.736591,36327558.46,59.170235,LOS
52.409233,36327547.65,59.170349,LOS
52.003468,36327531.65,59.170467,LOS
52.361492,36327520.77,59.170586,LOS
51.93351,36327509.96,59.170692,LOS
52.126675,36327499.25,59.170811,LOS
51.831795,36327488.31,59.170925,LOS
51.433617,36327477.45,59.171043,LOS
51.203068,36327461.58,59.171158,LOS
50.954964,36327450.55,59.171276,LOS
50.205513,36327439.58,59.171391,LOS
50.319569,36327428.88,59.171509,LOS
49.908379,36327418.03,59.171619,LOS
49.425236,36327401.95,59.171738,MP
49.048889,36327390.86,59.171852,MP
49.255066,36327380.36,59.171978,MP
49.704136,36327369.39,59.172085,LOS
49.764496,36327358.68,59.172207,LOS
50.046021,36327342.35,59.172325,LOS
50.440819,36327331.55,59.17244,LOS
50.01762,36327320.53,59.172558,LOS
49.909557,36327309.44,59.172676,LOS
50.167294,36327298.8,59.172791,LOS
50.67767,36327282.77,59.172909,LOS
51.129646,36327271.78,59.173023,LOS
51.603134,36327260.94,59.173141,LOS
51.492268,36327249.98,59.173264,LOS
51.872253,36327238.99,59.173378,LOS
51.876812,36327222.6,59.173485,LOS
51.874973,36327211.59,59.173603,LOS
52.017147,36327200.72,59.173729,LOS
51.947247,36327189.81,59.173843,LOS
52.125885,36327178.79,59.173965,LOS
52.182045,36327167.71,59.174088,LOS
51.860104,36327151.71,59.174206,LOS
52.050354,36327140.69,59.17432,LOS
51.529079,36327129.66,59.174438,LOS
51.646698,36327118.7,59.174553,LOS
51.802662,36327107.74,59.174675,LOS
52.023262,36327091.34,59.174793,LOS
52.303532,36327080.42,59.174911,LOS
52.022488,36327069.56,59.175026,LOS
52.019463,36327058.42,59.175148,LOS
52.242256,36327047.58,59.175262,LOS
51.757801,36327031.23,59.175385,LOS
51.60141,36327020.25,59.175495,LOS
51.607418,36327009.37,59.175629,LOS
51.664558,36326998.15,59.175739,LOS
51.166668,36326987.07,59.175854,LOS
50.801037,36326976.01,59.175983,LOS
50.617386,36326959.48,59.176102,LOS
50.249241,36326948.55,59.17622,LOS
50.108791,36326937.39,59.176338,LOS
50.14325,36326926.32,59.176456,LOS
50.283958,36326915.1,59.176575,LOS
49.873318,36326898.69,59.176697,LOS
49.808743,36326887.79,59.176811,LOS
49.929604,36326876.8,59.176937,LOS
49.79195,36326865.69,59.177052,LOS
49.933895,36326854.67,59.177166,LOS
49.994152,36326843.75,59.177284,LOS
49.405472,36326827.36,59.177414,MP
49.794075,36326816.45,59.177536,LOS
50.145958,36326805.51,59.177662,LOS
50.216007,36326794.69,59.177769,LOS
50.340748,36326778.31,59.177891,LOS
50.756485,36326767.15,59.178009,LOS
50.882973,36326756.36,59.178139,LOS
51.379013,36326745.46,59.178253,LOS
51.37859,36326734.4,59.178375,LOS
51.033035,36326718.15,59.178493,LOS
51.609531,36326707.25,59.178616,LOS
51.743916,36326696.41,59.17873,LOS
51.854752,36326685.24,59.178864,LOS
51.895767,36326674.25,59.178982,LOS
51.799587,36326657.95,59.1791,LOS
51.902672,36326647.33,59.179226,LOS
51.732182,36326636.17,59.179348,LOS
52.036083,36326625.13,59.17947,LOS
51.948494,36326608.7,59.179596,LOS
51.959293,36326597.66,59.179718,LOS
51.682098,36326586.44,59.17984,LOS
51.944138,36326575.31,59.179955,LOS
51.736065,36326564.32,59.180073,LOS
51.479069,36326548.09,59.180191,LOS
51.330788,36326537.17,59.180325,LOS
51.065342,36326526.04,59.180447,LOS
50.691898,36326514.93,59.180561,LOS
50.844208,36326503.81,59.180687,LOS
50.624855,36326487.2,59.180809,LOS
50.514984,36326476.37,59.180931,LOS
